event_name;section;user_id;event_date_;event_timestamp_
page_view;quiz_highlight;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:54:48.776319092
page_view;quiz_bodyShape;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:55:03.182011963
page_view;quiz_eyes;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:55:45.143791992
page_view;quiz_hair;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:55:45.143791992
page_view;quiz_sizes;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:56:00.050303955
page_view;quiz_measurements;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:56:19.639531982
page_view;quiz_focus;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:56:34.029992920
page_view;quiz_adventurous;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:56:45.138032959
page_view;quiz_styles;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:57:06.177367920
page_view;quiz_prices;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:57:48.113459961
page_view;quiz_avoid;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:57:58.216397949
page_view;quiz_footwear;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:58:11.929107910
page_view;quiz_you;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:58:31.768034912
page_view;quiz_photos;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 08:58:50.650548096
page_view;quiz_social;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 09:00:50.045263916
page_view;quiz_signUp;117c6171044e4fdf8cbd8c4dc6a59cb8;2025-02-03;2025-02-03 09:00:58.775760010
page_view;quiz_work;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:28:02.400930908
page_view;quiz_fit;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:28:24.717074951
page_view;quiz_highlight;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:29:06.149093994
page_view;quiz_bodyShape;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:29:31.928780029
page_view;quiz_eyes;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:30:02.978833008
page_view;quiz_hair;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:30:09.210533936
page_view;quiz_sizes;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:30:10.406049072
page_view;quiz_measurements;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:30:39.516488037
page_view;quiz_focus;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:30:51.736907959
page_view;quiz_adventurous;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:31:09.174687988
page_view;quiz_styles;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:32:38.396748047
page_view;quiz_prices;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:35:53.637370117
page_view;quiz_avoid;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:36:09.920872070
page_view;quiz_footwear;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:36:20.566349121
page_view;quiz_you;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:36:57.583569092
page_view;quiz_photos;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:37:49.994096924
page_view;quiz_social;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:57:58.808475098
page_view;quiz_signUp;1285e4e59c0d43e4ac921cd9db535f0d;2025-02-03;2025-02-03 21:58:12.951798096
page_view;quiz_work;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 19:58:01.351085938
page_view;quiz_fit;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 19:58:22.524487061
page_view;quiz_highlight;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 19:58:48.041948975
page_view;quiz_bodyShape;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 19:59:17.454112061
page_view;quiz_eyes;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:00:36.146724121
page_view;quiz_hair;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:00:48.112787109
page_view;quiz_sizes;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:00:57.393861084
page_view;quiz_measurements;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:01:43.499042969
page_view;quiz_focus;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:02:11.487917969
page_view;quiz_adventurous;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:02:40.069849121
page_view;quiz_styles;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:03:10.619902100
page_view;quiz_prices;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:04:28.982854980
page_view;quiz_avoid;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:04:50.977165039
page_view;quiz_you;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:05:35.348551025
page_view;quiz_photos;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:06:18.017468994
page_view;quiz_social;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:11:38.407527100
page_view;quiz_signUp;1932240bef894979be69257cc5431843;2025-02-01;2025-02-01 20:11:50.561937988
page_view;quiz_work;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:46:22.937061035
page_view;quiz_fit;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:46:28.530373047
page_view;quiz_highlight;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:46:37.493605957
page_view;quiz_bodyShape;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:46:55.845504882
page_view;quiz_eyes;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:47:09.006892090
page_view;quiz_hair;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:47:09.006892090
page_view;quiz_sizes;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:47:23.805379883
page_view;quiz_measurements;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:47:44.111541016
page_view;quiz_focus;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:47:55.815562988
page_view;quiz_adventurous;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:48:06.504979980
page_view;quiz_styles;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:48:26.118845947
page_view;quiz_prices;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:49:09.175111084
page_view;quiz_avoid;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:49:14.342586914
page_view;quiz_footwear;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:49:39.232374023
page_view;quiz_you;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:50:07.057295898
page_view;quiz_photos;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:50:24.722818115
page_view;quiz_social;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:50:34.685398926
page_view;quiz_signUp;19322fed157c49c6b16e2d5cabeb9592;2025-01-02;2025-01-01 23:50:41.626324951
page_view;quiz_work;287cd4480785430b83bb19f93318a7b7;2025-02-16;2025-02-16 16:06:39.790656982
page_view;quiz_fit;287cd4480785430b83bb19f93318a7b7;2025-02-16;2025-02-16 16:06:49.665093994
page_view;quiz_highlight;287cd4480785430b83bb19f93318a7b7;2025-02-16;2025-02-16 16:07:03.941514893
page_view;quiz_bodyShape;287cd4480785430b83bb19f93318a7b7;2025-02-16;2025-02-16 16:07:18.647086914
page_view;quiz_eyes;287cd4480785430b83bb19f93318a7b7;2025-02-16;2025-02-16 16:07:29.948210938
page_view;quiz_hair;287cd4480785430b83bb19f93318a7b7;2025-02-16;2025-02-16 16:07:36.797514893
page_view;quiz_sizes;287cd4480785430b83bb19f93318a7b7;2025-02-16;2025-02-16 16:07:36.797514893
page_view;quiz_hair;287cd4480785430b83bb19f93318a7b7;2025-02-16;2025-02-16 16:09:12.983029053
page_view;quiz_hair;287cd4480785430b83bb19f93318a7b7;2025-02-16;2025-02-16 16:09:29.934042969
page_view;quiz_work;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:14:36.561560059
page_view;quiz_fit;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:14:45.205585938
page_view;quiz_highlight;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:15:04.049856934
page_view;quiz_bodyShape;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:15:12.735437012
page_view;quiz_eyes;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:15:19.493520996
page_view;quiz_hair;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:15:29.767675049
page_view;quiz_sizes;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:15:29.767675049
page_view;quiz_measurements;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:15:57.261319092
page_view;quiz_focus;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:16:07.273553955
page_view;quiz_adventurous;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:16:15.027641113
page_view;quiz_styles;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:16:27.065077881
page_view;quiz_prices;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:16:58.032763916
page_view;quiz_avoid;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:17:02.884174072
page_view;quiz_you;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:17:20.247846924
page_view;quiz_photos;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:17:36.096824951
page_view;quiz_social;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:17:45.665084961
page_view;quiz_signUp;287cd4480785430b83bb19f93318a7b7;2025-02-23;2025-02-23 17:17:52.022218994
page_view;quiz_work;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:05:14.607353027
page_view;quiz_fit;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:05:39.931706055
page_view;quiz_highlight;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:06:12.114915039
page_view;quiz_fit;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:06:22.072846924
page_view;quiz_highlight;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:06:35.161555908
page_view;quiz_bodyShape;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:07:02.273311035
page_view;quiz_eyes;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:07:36.851357910
page_view;quiz_hair;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:07:55.900740967
page_view;quiz_sizes;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:08:11.845350098
page_view;quiz_measurements;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:10:19.141178955
page_view;quiz_focus;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:10:31.405373047
page_view;quiz_adventurous;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:11:06.266582031
page_view;quiz_styles;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:12:09.878637939
page_view;quiz_prices;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:13:47.588245117
page_view;quiz_avoid;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:16:01.738173096
page_view;quiz_you;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:16:48.138072021
page_view;quiz_photos;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:17:17.257881104
page_view;quiz_social;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:31:09.166449951
page_view;quiz_signUp;28afb6f2fecb45508fb35ed818927b57;2025-01-27;2025-01-27 20:31:24.534834961
page_view;quiz_work;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 03:51:24.087449951
page_view;quiz_leisure;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:39:35.657666992
page_view;quiz_work;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:39:54.253562012
page_view;quiz_fit;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:40:04.377633057
page_view;quiz_highlight;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:40:11.995288086
page_view;quiz_bodyShape;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:40:34.577500977
page_view;quiz_eyes;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:40:34.577500977
page_view;quiz_hair;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:40:45.605797119
page_view;quiz_sizes;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:41:12.743913086
page_view;quiz_hair;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:41:40.149971924
page_view;quiz_sizes;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:41:40.149971924
page_view;quiz_measurements;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:42:10.137205078
page_view;quiz_focus;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:42:21.476327881
page_view;quiz_adventurous;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:42:39.800409912
page_view;quiz_styles;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:43:20.382710938
page_view;quiz_prices;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:44:56.869396973
page_view;quiz_avoid;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:45:13.973259033
page_view;quiz_footwear;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:46:25.366170898
page_view;quiz_you;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:46:52.606839111
page_view;quiz_photos;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 13:47:08.634458008
page_view;quiz_you;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 14:02:29.670970947
page_view;quiz_photos;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 14:02:39.787183105
page_view;quiz_social;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 14:05:53.462802002
page_view;quiz_signUp;33354fc7eefa4f23a7cda6c23fc86ee6;2025-01-01;2025-01-01 14:06:37.586673096
page_view;quiz_leisure;4b28a002f4e4447fa46615ac55d6bd95;2025-03-13;2025-03-13 19:24:13.353709961
page_view;quiz_leisure;4fcccc46bdd64ef9a4ca06936adcc718;2025-01-31;2025-01-31 10:06:48.652164062
page_view;quiz_leisure;4fcccc46bdd64ef9a4ca06936adcc718;2025-01-31;2025-01-31 21:31:33.600183105
page_view;quiz_leisure;4fcccc46bdd64ef9a4ca06936adcc718;2025-02-01;2025-02-01 17:07:25.952574951
page_view;quiz_work;4fcccc46bdd64ef9a4ca06936adcc718;2025-02-01;2025-02-01 17:07:36.544123047
page_view;quiz_fit;4fcccc46bdd64ef9a4ca06936adcc718;2025-02-01;2025-02-01 17:07:36.544123047
page_view;quiz_highlight;4fcccc46bdd64ef9a4ca06936adcc718;2025-02-01;2025-02-01 17:07:46.305157959
